Vic_date,Agre_date,dateStore
2019-02-19 18:01:19.637188,2019-02-19 18:01:19.406952,2019-02-19 18:01:20.378456
2019-02-19 18:01:19.646082,2019-02-19 18:01:19.411987,2019-02-19 18:01:20.378941
2019-02-19 18:01:19.646537,2019-02-19 18:01:19.410004,2019-02-19 18:01:20.379418
2019-02-19 18:01:19.645259,2019-02-19 18:01:19.410852,2019-02-19 18:01:20.379907
2019-02-19 18:01:19.633534,2019-02-19 18:01:19.402997,2019-02-19 18:01:20.380419
2019-02-19 18:01:19.638995,2019-02-19 18:01:19.406117,2019-02-19 18:01:20.380899
2019-02-19 18:01:19.619141,2019-02-19 18:01:19.388624,2019-02-19 18:01:20.381417
2019-02-19 18:01:19.636615,2019-02-19 18:01:19.405680,2019-02-19 18:01:20.381892
2019-02-19 18:01:19.619549,2019-02-19 18:01:19.390347,2019-02-19 18:01:20.421862
2019-02-19 18:01:19.647430,2019-02-19 18:01:19.412482,2019-02-19 18:01:20.478925
2019-02-19 18:01:19.645664,2019-02-19 18:01:19.408665,2019-02-19 18:01:20.479803
2019-02-19 18:01:19.647834,2019-02-19 18:01:19.411265,2019-02-19 18:01:20.480285
2019-02-19 18:01:19.624852,2019-02-19 18:01:19.394774,2019-02-19 18:01:20.480804
2019-02-19 18:01:19.647032,2019-02-19 18:01:19.409587,2019-02-19 18:01:20.481455
2019-02-19 18:01:19.643798,2019-02-19 18:01:19.411691,2019-02-19 18:01:20.481955
2019-02-19 18:01:19.630579,2019-02-19 18:01:19.395195,2019-02-19 18:01:20.482444
2019-02-19 18:01:19.639797,2019-02-19 18:01:19.407792,2019-02-19 18:01:20.535599
2019-02-19 18:01:19.644739,2019-02-19 18:01:19.409166,2019-02-19 18:01:20.536550
2019-02-19 18:01:19.639401,2019-02-19 18:01:19.405260,2019-02-19 18:01:20.537122
2019-02-19 18:01:19.648244,2019-02-19 18:01:19.400901,2019-02-19 18:01:20.537647
2019-02-19 18:01:19.644273,2019-02-19 18:01:19.410441,2019-02-19 18:01:20.651359
2019-02-19 18:02:19.630942,2019-02-19 18:02:19.399058,2019-02-19 18:02:20.195427
2019-02-19 18:02:19.635143,2019-02-19 18:02:19.404475,2019-02-19 18:02:20.286217
2019-02-19 18:02:19.619456,2019-02-19 18:02:19.390283,2019-02-19 18:02:20.287019
2019-02-19 18:02:19.618927,2019-02-19 18:02:19.390796,2019-02-19 18:02:20.287526
2019-02-19 18:02:19.640928,2019-02-19 18:02:19.407343,2019-02-19 18:02:20.287966
2019-02-19 18:02:19.642743,2019-02-19 18:02:19.413960,2019-02-19 18:02:20.288458
2019-02-19 18:02:19.644483,2019-02-19 18:02:19.412134,2019-02-19 18:02:20.288970
2019-02-19 18:02:19.627224,2019-02-19 18:02:19.396852,2019-02-19 18:02:20.289491
2019-02-19 18:02:19.625888,2019-02-19 18:02:19.393234,2019-02-19 18:02:20.290038
2019-02-19 18:02:19.626773,2019-02-19 18:02:19.394853,2019-02-19 18:02:20.290535
2019-02-19 18:02:19.626352,2019-02-19 18:02:19.395864,2019-02-19 18:02:20.291026
2019-02-19 18:02:19.633699,2019-02-19 18:02:19.401704,2019-02-19 18:02:20.291546
2019-02-19 18:02:19.623944,2019-02-19 18:02:19.391682,2019-02-19 18:02:20.292095
2019-02-19 18:02:19.636395,2019-02-19 18:02:19.406920,2019-02-19 18:02:20.292591
2019-02-19 18:02:19.625437,2019-02-19 18:02:19.395385,2019-02-19 18:02:20.293047
2019-02-19 18:02:19.635585,2019-02-19 18:02:19.406501,2019-02-19 18:02:20.293541
2019-02-19 18:02:19.630113,2019-02-19 18:02:19.397510,2019-02-19 18:02:20.294120
2019-02-19 18:02:19.632647,2019-02-19 18:02:19.396395,2019-02-19 18:02:20.294657
2019-02-19 18:02:19.638166,2019-02-19 18:02:19.409599,2019-02-19 18:02:20.295096
2019-02-19 18:02:19.619913,2019-02-19 18:02:19.389749,2019-02-19 18:02:20.295605
2019-02-19 18:02:19.637691,2019-02-19 18:02:19.404056,2019-02-19 18:02:20.296169
2019-02-19 18:02:19.639023,2019-02-19 18:02:19.409137,2019-02-19 18:02:20.296705
2019-02-19 18:02:19.643172,2019-02-19 18:02:19.412564,2019-02-19 18:02:20.297232
2019-02-19 18:02:19.622622,2019-02-19 18:02:19.392255,2019-02-19 18:02:20.297746
2019-02-19 18:02:19.629666,2019-02-19 18:02:19.401001,2019-02-19 18:02:20.298280
2019-02-19 18:02:19.630544,2019-02-19 18:02:19.402221,2019-02-19 18:02:20.309142
2019-02-19 18:02:19.628687,2019-02-19 18:02:19.398009,2019-02-19 18:02:20.309671
2019-02-19 18:02:19.628204,2019-02-19 18:02:19.399568,2019-02-19 18:02:20.310185
2019-02-19 18:02:19.631339,2019-02-19 18:02:19.398533,2019-02-19 18:02:20.310688
2019-02-19 18:02:19.643623,2019-02-19 18:02:19.412989,2019-02-19 18:02:20.311212
2019-02-19 18:02:19.623104,2019-02-19 18:02:19.393822,2019-02-19 18:02:20.311709
2019-02-19 18:02:19.620328,2019-02-19 18:02:19.389122,2019-02-19 18:02:20.422778
2019-02-19 18:02:19.633112,2019-02-19 18:02:19.402720,2019-02-19 18:02:20.481854
2019-02-19 18:02:19.623525,2019-02-19 18:02:19.391235,2019-02-19 18:02:20.482705
2019-02-19 18:02:19.638574,2019-02-19 18:02:19.407757,2019-02-19 18:02:20.483225
2019-02-19 18:02:19.632202,2019-02-19 18:02:19.400060,2019-02-19 18:02:20.483702
2019-02-19 18:02:19.635991,2019-02-19 18:02:19.403192,2019-02-19 18:02:20.484185
2019-02-19 18:02:19.629226,2019-02-19 18:02:19.394368,2019-02-19 18:02:20.484692
2019-02-19 18:02:19.636800,2019-02-19 18:02:19.404925,2019-02-19 18:02:20.485200
2019-02-19 18:02:19.634648,2019-02-19 18:02:19.406078,2019-02-19 18:02:20.485700
2019-02-19 18:02:19.627677,2019-02-19 18:02:19.392699,2019-02-19 18:02:20.486192
2019-02-19 18:02:19.641432,2019-02-19 18:02:19.410034,2019-02-19 18:02:20.486671
2019-02-19 18:02:19.646002,2019-02-19 18:02:19.414380,2019-02-19 18:02:20.487184
2019-02-19 18:02:19.649870,2019-02-19 18:02:19.417392,2019-02-19 18:02:20.487683
2019-02-19 18:02:19.639507,2019-02-19 18:02:19.410865,2019-02-19 18:02:20.488170
2019-02-19 18:02:19.640507,2019-02-19 18:02:19.410451,2019-02-19 18:02:20.488661
2019-02-19 18:02:19.637274,2019-02-19 18:02:19.405636,2019-02-19 18:02:20.489205
2019-02-19 18:02:19.645736,2019-02-19 18:02:19.411718,2019-02-19 18:02:20.536339
2019-02-19 18:02:19.631797,2019-02-19 18:02:19.403636,2019-02-19 18:02:20.604516
2019-02-19 18:02:19.642309,2019-02-19 18:02:19.408593,2019-02-19 18:02:20.605413
2019-02-19 18:02:19.650457,2019-02-19 18:02:19.415663,2019-02-19 18:02:20.605929
2019-02-19 18:02:19.651395,2019-02-19 18:02:19.416520,2019-02-19 18:02:20.606433
2019-02-19 18:02:19.650923,2019-02-19 18:02:19.416930,2019-02-19 18:02:20.606961
2019-02-19 18:02:19.644074,2019-02-19 18:02:19.413515,2019-02-19 18:02:20.607443
2019-02-19 18:02:19.634220,2019-02-19 18:02:19.400578,2019-02-19 18:02:20.607919
2019-02-19 18:02:19.651802,2019-02-19 18:02:19.415225,2019-02-19 18:02:20.649904
2019-02-19 18:02:19.652828,2019-02-19 18:02:19.416103,2019-02-19 18:02:20.650702
2019-02-19 18:02:19.652403,2019-02-19 18:02:19.414798,2019-02-19 18:02:20.764530
2019-02-19 18:02:19.641873,2019-02-19 18:02:19.408180,2019-02-19 18:02:20.765501
2019-02-19 18:02:19.645259,2019-02-19 18:02:19.411292,2019-02-19 18:02:20.766062
2019-02-19 18:03:19.640611,2019-02-19 18:03:19.411943,2019-02-19 18:03:20.202462
2019-02-19 18:03:19.641998,2019-02-19 18:03:19.407886,2019-02-19 18:03:20.244302
2019-02-19 18:03:19.639697,2019-02-19 18:03:19.409589,2019-02-19 18:03:20.245133
2019-02-19 18:03:19.658164,2019-02-19 18:03:19.424716,2019-02-19 18:03:20.245620
2019-02-19 18:03:19.633249,2019-02-19 18:03:19.401938,2019-02-19 18:03:20.246125
2019-02-19 18:03:19.656086,2019-02-19 18:03:19.423432,2019-02-19 18:03:20.246634
2019-02-19 18:03:19.657277,2019-02-19 18:03:19.422572,2019-02-19 18:03:20.247112
2019-02-19 18:03:19.640148,2019-02-19 18:03:19.410116,2019-02-19 18:03:20.247615
2019-02-19 18:03:19.644261,2019-02-19 18:03:19.413715,2019-02-19 18:03:20.248092
2019-02-19 18:03:19.642473,2019-02-19 18:03:19.412425,2019-02-19 18:03:20.248625
2019-02-19 18:03:19.650281,2019-02-19 18:03:19.421297,2019-02-19 18:03:20.249148
2019-02-19 18:03:19.632285,2019-02-19 18:03:19.403638,2019-02-19 18:03:20.249651
2019-02-19 18:03:19.633678,2019-02-19 18:03:19.401006,2019-02-19 18:03:20.250142
2019-02-19 18:03:19.643365,2019-02-19 18:03:19.408957,2019-02-19 18:03:20.250658
2019-02-19 18:03:19.638815,2019-02-19 18:03:19.406319,2019-02-19 18:03:20.251138
2019-02-19 18:03:19.645640,2019-02-19 18:03:19.415988,2019-02-19 18:03:20.251629
2019-02-19 18:03:19.651520,2019-02-19 18:03:19.417710,2019-02-19 18:03:20.252110
2019-02-19 18:03:19.646542,2019-02-19 18:03:19.402716,2019-02-19 18:03:20.252602
2019-02-19 18:03:19.651106,2019-02-19 18:03:19.421722,2019-02-19 18:03:20.253108
2019-02-19 18:03:19.631716,2019-02-19 18:03:19.401490,2019-02-19 18:03:20.253584
2019-02-19 18:03:19.638395,2019-02-19 18:03:19.403209,2019-02-19 18:03:20.254059
2019-02-19 18:03:19.635423,2019-02-19 18:03:19.405385,2019-02-19 18:03:20.254578
2019-02-19 18:03:19.637840,2019-02-19 18:03:19.407346,2019-02-19 18:03:20.255052
2019-02-19 18:03:19.632774,2019-02-19 18:03:19.399885,2019-02-19 18:03:20.255528
2019-02-19 18:03:19.647000,2019-02-19 18:03:19.418135,2019-02-19 18:03:20.316216
2019-02-19 18:03:19.643791,2019-02-19 18:03:19.411503,2019-02-19 18:03:20.317077
2019-02-19 18:03:19.644715,2019-02-19 18:03:19.414674,2019-02-19 18:03:20.317564
2019-02-19 18:03:19.652368,2019-02-19 18:03:19.415565,2019-02-19 18:03:20.318054
2019-02-19 18:03:19.641541,2019-02-19 18:03:19.411050,2019-02-19 18:03:20.318534
2019-02-19 18:03:19.635843,2019-02-19 18:03:19.404797,2019-02-19 18:03:20.319012
2019-02-19 18:03:19.662557,2019-02-19 18:03:19.427620,2019-02-19 18:03:20.319499
2019-02-19 18:03:19.639245,2019-02-19 18:03:19.408468,2019-02-19 18:03:20.320000
2019-02-19 18:03:19.647461,2019-02-19 18:03:19.412947,2019-02-19 18:03:20.366493
2019-02-19 18:03:19.651936,2019-02-19 18:03:19.418585,2019-02-19 18:03:20.367364
2019-02-19 18:03:19.661526,2019-02-19 18:03:19.426116,2019-02-19 18:03:20.367888
2019-02-19 18:03:19.650696,2019-02-19 18:03:19.419848,2019-02-19 18:03:20.368384
2019-02-19 18:03:19.634523,2019-02-19 18:03:19.400514,2019-02-19 18:03:20.368922
2019-02-19 18:03:19.649301,2019-02-19 18:03:19.419423,2019-02-19 18:03:20.369455
2019-02-19 18:03:19.634097,2019-02-19 18:03:19.404208,2019-02-19 18:03:20.369947
2019-02-19 18:03:19.642917,2019-02-19 18:03:19.414211,2019-02-19 18:03:20.370458
2019-02-19 18:03:19.637288,2019-02-19 18:03:19.406850,2019-02-19 18:03:20.370941
2019-02-19 18:03:19.648810,2019-02-19 18:03:19.419008,2019-02-19 18:03:20.371448
2019-02-19 18:03:19.659875,2019-02-19 18:03:19.425269,2019-02-19 18:03:20.371942
2019-02-19 18:03:19.656635,2019-02-19 18:03:19.422142,2019-02-19 18:03:20.372441
2019-02-19 18:03:19.657741,2019-02-19 18:03:19.423868,2019-02-19 18:03:20.372924
2019-02-19 18:03:19.646065,2019-02-19 18:03:19.405812,2019-02-19 18:03:20.373420
2019-02-19 18:03:19.647903,2019-02-19 18:03:19.416412,2019-02-19 18:03:20.373897
2019-02-19 18:03:19.660307,2019-02-19 18:03:19.420706,2019-02-19 18:03:20.433717
2019-02-19 18:03:19.641115,2019-02-19 18:03:19.410591,2019-02-19 18:03:20.541258
2019-02-19 18:03:19.648360,2019-02-19 18:03:19.417286,2019-02-19 18:03:20.542110
2019-02-19 18:03:19.659056,2019-02-19 18:03:19.425697,2019-02-19 18:03:20.542597
2019-02-19 18:03:19.661206,2019-02-19 18:03:19.428036,2019-02-19 18:03:20.543073
2019-02-19 18:03:19.660731,2019-02-19 18:03:19.424295,2019-02-19 18:03:20.543554
2019-02-19 18:03:19.663842,2019-02-19 18:03:19.416832,2019-02-19 18:03:20.544086
2019-02-19 18:03:19.659464,2019-02-19 18:03:19.426965,2019-02-19 18:03:20.544618
2019-02-19 18:03:19.658613,2019-02-19 18:03:19.423007,2019-02-19 18:03:20.547156
2019-02-19 18:03:19.663435,2019-02-19 18:03:19.426544,2019-02-19 18:03:20.547639
2019-02-19 18:03:19.645223,2019-02-19 18:03:19.415102,2019-02-19 18:03:20.660686
2019-02-19 18:03:19.662990,2019-02-19 18:03:19.427319,2019-02-19 18:03:20.661570
2019-02-19 18:03:19.649811,2019-02-19 18:03:19.420287,2019-02-19 18:03:20.775339
2019-02-19 18:04:19.662590,2019-02-19 18:04:19.430700,2019-02-19 18:04:20.225505
2019-02-19 18:04:19.663403,2019-02-19 18:04:19.424137,2019-02-19 18:04:20.244226
2019-02-19 18:04:19.658083,2019-02-19 18:04:19.426115,2019-02-19 18:04:20.244829
2019-02-19 18:04:19.649790,2019-02-19 18:04:19.420668,2019-02-19 18:04:20.245435
2019-02-19 18:04:19.675131,2019-02-19 18:04:19.438639,2019-02-19 18:04:20.245924
2019-02-19 18:04:19.655250,2019-02-19 18:04:19.421759,2019-02-19 18:04:20.246439
2019-02-19 18:04:19.670104,2019-02-19 18:04:19.434607,2019-02-19 18:04:20.246928
2019-02-19 18:04:19.657106,2019-02-19 18:04:19.428028,2019-02-19 18:04:20.247389
2019-02-19 18:04:19.652200,2019-02-19 18:04:19.422231,2019-02-19 18:04:20.247861
2019-02-19 18:04:19.666918,2019-02-19 18:04:19.433693,2019-02-19 18:04:20.248363
2019-02-19 18:04:19.671612,2019-02-19 18:04:19.439866,2019-02-19 18:04:20.248860
2019-02-19 18:04:19.663807,2019-02-19 18:04:19.424639,2019-02-19 18:04:20.249354
2019-02-19 18:04:19.669222,2019-02-19 18:04:19.436364,2019-02-19 18:04:20.249861
2019-02-19 18:04:19.674654,2019-02-19 18:04:19.437809,2019-02-19 18:04:20.250350
2019-02-19 18:04:19.654091,2019-02-19 18:04:19.420067,2019-02-19 18:04:20.250857
2019-02-19 18:04:19.658593,2019-02-19 18:04:19.426618,2019-02-19 18:04:20.251352
2019-02-19 18:04:19.659092,2019-02-19 18:04:19.430208,2019-02-19 18:04:20.251831
2019-02-19 18:04:19.660829,2019-02-19 18:04:19.428528,2019-02-19 18:04:20.252331
2019-02-19 18:04:19.664220,2019-02-19 18:04:19.422688,2019-02-19 18:04:20.252842
2019-02-19 18:04:19.673265,2019-02-19 18:04:19.443318,2019-02-19 18:04:20.253358
2019-02-19 18:04:19.680345,2019-02-19 18:04:19.446668,2019-02-19 18:04:20.253860
2019-02-19 18:04:19.668752,2019-02-19 18:04:19.432009,2019-02-19 18:04:20.254379
2019-02-19 18:04:19.668299,2019-02-19 18:04:19.435520,2019-02-19 18:04:20.254863
2019-02-19 18:04:19.678621,2019-02-19 18:04:19.444962,2019-02-19 18:04:20.255379
2019-02-19 18:04:19.667399,2019-02-19 18:04:19.435097,2019-02-19 18:04:20.255858
2019-02-19 18:04:19.660414,2019-02-19 18:04:19.431575,2019-02-19 18:04:20.339679
2019-02-19 18:04:19.673747,2019-02-19 18:04:19.439459,2019-02-19 18:04:20.340507
2019-02-19 18:04:19.662987,2019-02-19 18:04:19.423150,2019-02-19 18:04:20.341004
2019-02-19 18:04:19.650321,2019-02-19 18:04:19.421266,2019-02-19 18:04:20.341562
2019-02-19 18:04:19.656590,2019-02-19 18:04:19.425218,2019-02-19 18:04:20.342049
2019-02-19 18:04:19.659956,2019-02-19 18:04:19.429240,2019-02-19 18:04:20.342551
2019-02-19 18:04:19.674208,2019-02-19 18:04:19.440291,2019-02-19 18:04:20.343103
2019-02-19 18:04:19.661752,2019-02-19 18:04:19.429714,2019-02-19 18:04:20.404573
2019-02-19 18:04:19.657591,2019-02-19 18:04:19.423637,2019-02-19 18:04:20.405474
2019-02-19 18:04:19.667825,2019-02-19 18:04:19.437371,2019-02-19 18:04:20.405982
2019-02-19 18:04:19.672645,2019-02-19 18:04:19.438221,2019-02-19 18:04:20.406480
2019-02-19 18:04:19.655733,2019-02-19 18:04:19.427062,2019-02-19 18:04:20.406964
2019-02-19 18:04:19.679528,2019-02-19 18:04:19.445452,2019-02-19 18:04:20.407497
2019-02-19 18:04:19.679947,2019-02-19 18:04:19.445853,2019-02-19 18:04:20.408016
2019-02-19 18:04:19.659541,2019-02-19 18:04:19.425672,2019-02-19 18:04:20.408634
2019-02-19 18:04:19.662167,2019-02-19 18:04:19.432537,2019-02-19 18:04:20.409252
2019-02-19 18:04:19.677304,2019-02-19 18:04:19.443729,2019-02-19 18:04:20.409834
2019-02-19 18:04:19.676796,2019-02-19 18:04:19.441234,2019-02-19 18:04:20.410397
2019-02-19 18:04:19.675573,2019-02-19 18:04:19.444553,2019-02-19 18:04:20.410880
2019-02-19 18:04:19.656155,2019-02-19 18:04:19.427543,2019-02-19 18:04:20.411326
2019-02-19 18:04:19.681255,2019-02-19 18:04:19.435953,2019-02-19 18:04:20.411829
2019-02-19 18:04:19.669689,2019-02-19 18:04:19.432991,2019-02-19 18:04:20.412280
2019-02-19 18:04:19.672127,2019-02-19 18:04:19.442491,2019-02-19 18:04:20.456799
2019-02-19 18:04:19.682302,2019-02-19 18:04:19.439032,2019-02-19 18:04:20.522827
2019-02-19 18:04:19.676387,2019-02-19 18:04:19.442086,2019-02-19 18:04:20.523637
2019-02-19 18:04:19.682002,2019-02-19 18:04:19.442909,2019-02-19 18:04:20.524127
2019-02-19 18:04:19.680752,2019-02-19 18:04:19.440701,2019-02-19 18:04:20.524644
2019-02-19 18:04:19.678174,2019-02-19 18:04:19.446263,2019-02-19 18:04:20.525164
2019-02-19 18:04:19.679079,2019-02-19 18:04:19.447071,2019-02-19 18:04:20.525654
2019-02-19 18:04:19.661342,2019-02-19 18:04:19.431165,2019-02-19 18:04:20.526135
2019-02-19 18:04:19.666468,2019-02-19 18:04:19.436767,2019-02-19 18:04:20.570607
2019-02-19 18:04:19.677761,2019-02-19 18:04:19.447466,2019-02-19 18:04:20.571386
2019-02-19 18:04:19.670510,2019-02-19 18:04:19.434173,2019-02-19 18:04:20.685234
2019-02-19 18:04:19.681661,2019-02-19 18:04:19.444145,2019-02-19 18:04:20.686079
2019-02-19 18:04:19.675977,2019-02-19 18:04:19.441678,2019-02-19 18:04:20.686605
